symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
SBUX,2020-12-28 00:00:00+00:00,104.34,104.38,102.31,102.92,5010116,99.7460224578,99.784261301,97.805401166,98.3885435246,5010116,0.0,1.0
SBUX,2020-12-29 00:00:00+00:00,105.63,105.78,104.47,104.8873,4780921,100.9792251506,101.1226208126,99.8702986982,100.2692254297,4780921,0.0,1.0
SBUX,2020-12-30 00:00:00+00:00,105.97,106.62,105.7801,105.99,3654380,101.3042553178,101.9256365196,101.1227164097,101.3233747393,3654380,0.0,1.0
SBUX,2020-12-31 00:00:00+00:00,106.98,107.14,105.615,106.0,3566295,102.2697861083,102.422741481,100.9648855845,101.3329344501,3566295,0.0,1.0
SBUX,2021-01-04 00:00:00+00:00,103.1,107.75,102.1401,107.66,8041533,98.560618319,103.0058838397,97.6429816795,102.9198464425,8041533,0.0,1.0
SBUX,2021-01-05 00:00:00+00:00,103.44,104.26,102.8,102.92,5721905,98.8856484861,99.6695447714,98.273826995,98.3885435246,5721905,0.0,1.0
SBUX,2021-01-06 00:00:00+00:00,104.19,105.21,102.905,102.99,5017464,99.6026267959,100.5777172972,98.3742039584,98.4554615002,5017464,0.0,1.0
SBUX,2021-01-07 00:00:00+00:00,103.35,104.64,102.95,104.49,5057016,98.7996110889,100.0328137817,98.417222657,99.8894181198,5057016,0.0,1.0
SBUX,2021-01-08 00:00:00+00:00,105.67,105.76,103.42,103.86,5869677,101.0174639938,101.103501391,98.8665290645,99.2871563395,5869677,0.0,1.0
SBUX,2021-01-11 00:00:00+00:00,104.6,105.64,104.27,105.1,4258027,99.9945749385,100.9887848614,99.6791044822,100.4725604784,4258027,0.0,1.0
SBUX,2021-01-12 00:00:00+00:00,102.82,104.32,102.306,104.01,4296006,98.2929464166,99.7269030362,97.8015772817,99.4305520015,4296006,0.0,1.0
SBUX,2021-01-13 00:00:00+00:00,102.89,103.38,101.49,102.32,4804483,98.3598643922,98.8282902213,97.0215048806,97.8149608768,4804483,0.0,1.0
SBUX,2021-01-14 00:00:00+00:00,101.82,104.19,101.7127,103.8,4528313,97.3369753369,99.6026267959,97.2343996401,99.2297980748,4528313,0.0,1.0
SBUX,2021-01-15 00:00:00+00:00,102.33,102.69,101.21,101.38,5523156,97.8245205876,98.1686701763,96.7538329783,96.9163480618,5523156,0.0,1.0
SBUX,2021-01-19 00:00:00+00:00,102.54,103.6,101.34,102.7969,6519615,98.0252745143,99.0386038588,96.8781092187,98.2708634847,6519615,0.0,1.0
SBUX,2021-01-20 00:00:00+00:00,105.46,105.85,102.2,102.41,5844257,100.8167100671,101.1895387882,97.7002443472,97.900998274,5844257,0.0,1.0
SBUX,2021-01-21 00:00:00+00:00,104.58,105.49,104.45,105.46,5732873,99.9754555169,100.8453891995,99.8511792766,100.8167100671,5732873,0.0,1.0
SBUX,2021-01-22 00:00:00+00:00,103.91,104.47,103.062,104.1587,5231584,99.3349548935,99.8702986982,98.5242914179,99.5727049011,5231584,0.0,1.0
SBUX,2021-01-25 00:00:00+00:00,103.45,103.95,102.1694,103.745,5008991,98.8952081969,99.3731937367,97.6709916322,99.1772196654,5008991,0.0,1.0
SBUX,2021-01-26 00:00:00+00:00,104.69,105.21,103.24,103.4,7195251,100.0806123357,100.5777172972,98.6944542701,98.8474096429,7195251,0.0,1.0
SBUX,2021-01-27 00:00:00+00:00,97.87,101.78,96.73,101.48,18139471,93.560889572,97.2987364937,92.4710825412,97.0119451698,18139471,0.0,1.0
SBUX,2021-01-28 00:00:00+00:00,98.15,100.53,98.1,98.935,8868207,93.8285614744,96.1037726441,93.7807629204,94.5789987719,8868207,0.0,1.0
SBUX,2021-01-29 00:00:00+00:00,96.81,97.79,95.92,97.385,8203032,92.5475602275,93.4844118857,91.6967459666,93.0972435984,8203032,0.0,1.0
SBUX,2021-02-01 00:00:00+00:00,98.58,99.62,96.92,96.99,7206259,94.2396290386,95.2338389615,92.6527170463,92.7196350219,7206259,0.0,1.0
SBUX,2021-02-02 00:00:00+00:00,101.65,102.48,98.783,99.05,6825625,97.1744602534,97.9679162495,94.4336911678,94.6889354461,6825625,0.0,1.0
SBUX,2021-02-03 00:00:00+00:00,101.02,102.65,100.81,101.25,3934770,96.5721984731,98.1304313331,96.3714445464,96.7920718215,3934770,0.0,1.0
SBUX,2021-02-04 00:00:00+00:00,103.64,104.24,101.11,101.36,6926764,99.076842702,99.6504253498,96.6582358703,96.8972286403,6926764,0.0,1.0
SBUX,2021-02-05 00:00:00+00:00,106.48,107.5399,104.7823,105.0871,8072094,101.7918005684,102.8050343158,100.1688484664,100.4602284515,8072094,0.0,1.0
SBUX,2021-02-08 00:00:00+00:00,106.26,106.53,105.34,106.42,4836631,101.5814869309,101.8395991224,100.7019935375,101.7344423036,4836631,0.0,1.0
SBUX,2021-02-09 00:00:00+00:00,106.22,106.83,105.22,106.0,4088919,101.5432480877,102.1263904463,100.587277008,101.3329344501,4088919,0.0,1.0
SBUX,2021-02-10 00:00:00+00:00,105.87,106.9,104.93,106.78,4282603,101.2086582098,102.1933084219,100.3100453948,102.0785918923,4282603,0.0,1.0
SBUX,2021-02-11 00:00:00+00:00,105.86,106.23,105.03,106.115,2976042,101.199098499,101.5528077985,100.4056425028,101.4428711243,2976042,0.0,1.0
SBUX,2021-02-12 00:00:00+00:00,105.3,105.94,104.72,105.74,3169814,100.6637546943,101.2755761854,100.1092914681,101.0843819694,3169814,0.0,1.0
SBUX,2021-02-16 00:00:00+00:00,106.15,106.59,104.7,104.88,4928053,101.4763301121,101.8969573872,100.0901720465,100.2622468409,4928053,0.0,1.0
SBUX,2021-02-17 00:00:00+00:00,104.44,105.46,104.15,105.105,5698695,100.2718065517,101.2510984196,99.9933804324,100.9102664459,5698695,0.45,1.0
SBUX,2021-02-18 00:00:00+00:00,104.97,105.34,103.41,103.775,4098865,100.7806542869,101.1358876116,99.2829137831,99.6333466574,4098865,0.0,1.0
SBUX,2021-02-19 00:00:00+00:00,103.37,105.28,103.22,104.75,4129146,99.2445101804,101.0782822076,99.1004966705,100.5694344723,4129146,0.0,1.0
SBUX,2021-02-22 00:00:00+00:00,101.81,102.99,101.75,102.99,5185133,97.7467696766,98.8796759551,97.6891642726,98.8796759551,5185133,0.0,1.0
SBUX,2021-02-23 00:00:00+00:00,101.37,103.34,99.93,103.34,8740260,97.3243300473,99.2157074784,95.9418003515,99.2157074784,8740260,0.0,1.0
SBUX,2021-02-24 00:00:00+00:00,104.38,104.51,100.6,101.16,7542690,100.2142011477,100.3390128563,96.5850606961,97.1227111333,7542690,0.0,1.0
SBUX,2021-02-25 00:00:00+00:00,103.47,105.77,103.11,104.0,7520248,99.3405191871,101.5487263402,98.9948867631,99.8493669224,7520248,0.0,1.0
SBUX,2021-02-26 00:00:00+00:00,108.03,109.48,103.68,104.15,15028266,103.7185298906,105.1106604871,99.5421381011,99.9933804324,15028266,0.0,1.0
SBUX,2021-03-01 00:00:00+00:00,106.87,110.47,106.54,108.6,7931631,102.6048254134,106.061149653,102.2879956914,104.2657812286,7931631,0.0,1.0
SBUX,2021-03-02 00:00:00+00:00,107.2,108.2499,105.82,107.31,5016782,102.9216551354,103.9296536962,101.5967308435,103.0272650427,5016782,0.0,1.0
SBUX,2021-03-03 00:00:00+00:00,106.22,107.96,106.12,106.94,5313426,101.9807668701,103.651323586,101.8847578635,102.6720317181,5313426,0.0,1.0
SBUX,2021-03-04 00:00:00+00:00,104.89,107.17,103.85,106.26,7211833,100.7038470816,102.8928524334,99.7053534124,102.0191704728,7211833,0.0,1.0
SBUX,2021-03-05 00:00:00+00:00,105.2,106.06,102.75,106.06,5559905,101.0014750022,101.8271524595,98.6492543392,101.8271524595,5559905,0.0,1.0
SBUX,2021-03-08 00:00:00+00:00,105.03,106.89,104.23,104.8,5119532,100.8382596909,102.6240272147,100.0701876377,100.6174389756,5119532,0.0,1.0
SBUX,2021-03-09 00:00:00+00:00,106.55,107.97,105.83,106.28,5510948,102.2975965921,103.6609244866,101.6063317442,102.0383722741,5510948,0.0,1.0
SBUX,2021-03-10 00:00:00+00:00,107.78,109.07,106.96,107.22,6076974,103.478507374,104.7170235598,102.6912335194,102.9408569367,6076974,0.0,1.0
SBUX,2021-03-11 00:00:00+00:00,107.32,108.57,107.26,108.41,4670732,103.0368659434,104.2369785266,102.9792605394,104.0833641159,4670732,0.0,1.0
SBUX,2021-03-12 00:00:00+00:00,107.81,107.99,106.58,107.42,3356023,103.507310076,103.680126288,102.3263992941,103.13287495,3356023,0.0,1.0
SBUX,2021-03-15 00:00:00+00:00,108.9,108.95,107.06,107.89,7111401,104.5538082485,104.6018127519,102.787242526,103.5841172813,7111401,0.0,1.0
SBUX,2021-03-16 00:00:00+00:00,111.34,112.34,109.89,110.568,11376177,106.8964280109,107.8565180775,105.5042974144,106.1552384795,11376177,0.0,1.0
SBUX,2021-03-17 00:00:00+00:00,110.46,111.46,108.9327,111.31,10128448,106.0515487524,107.0116388189,104.5852031937,106.8676253089,10128448,0.0,1.0
SBUX,2021-03-18 00:00:00+00:00,107.62,110.27,107.5,109.28,7813431,103.3248929633,105.8691316397,103.2096821553,104.9186424738,7813431,0.0,1.0
SBUX,2021-03-19 00:00:00+00:00,106.34,108.85,105.825,108.35,21452023,102.0959776781,104.5058037452,101.6015312938,104.0257587119,21452023,0.0,1.0
SBUX,2021-03-22 00:00:00+00:00,107.57,108.42,106.0,106.4,7605084,103.27688846,104.0929650166,101.7695470555,102.1535830821,7605084,0.0,1.0
SBUX,2021-03-23 00:00:00+00:00,106.25,107.9477,105.6738,107.74,5657840,102.0095695721,103.6395144781,101.4563656758,103.4401037713,5657840,0.0,1.0
SBUX,2021-03-24 00:00:00+00:00,104.97,107.28,104.94,106.63,5731334,100.7806542869,102.9984623407,100.7518515849,102.3744037974,5731334,0.0,1.0
SBUX,2021-03-25 00:00:00+00:00,107.35,107.7,104.06,105.007,8149044,103.0656686454,103.4017001686,99.9069723264,100.8161776194,8149044,0.0,1.0
SBUX,2021-03-26 00:00:00+00:00,109.9,110.0,107.175,107.25,6167570,105.5138983151,105.6099073217,102.8976528837,102.9696596387,6167570,0.0,1.0
SBUX,2021-03-29 00:00:00+00:00,109.13,110.25,106.59,109.01,5167195,104.7746289638,105.8499298384,102.3360001948,104.6594181558,5167195,0.0,1.0
SBUX,2021-03-30 00:00:00+00:00,110.27,110.45,108.28,108.42,4552862,105.8691316397,106.0419478517,103.9585524073,104.0929650166,4552862,0.0,1.0
SBUX,2021-03-31 00:00:00+00:00,109.27,111.6199,109.19,110.33,6478401,104.9090415731,107.1651572206,104.8322343678,105.9267370437,6478401,0.0,1.0
SBUX,2021-04-01 00:00:00+00:00,109.38,110.06,108.2,110.06,5792950,105.0146514805,105.6675127257,103.8817452019,105.6675127257,5792950,0.0,1.0
SBUX,2021-04-05 00:00:00+00:00,111.02,111.35,109.87,109.91,6913105,106.5891991896,106.9060289116,105.4850956131,105.5234992157,6913105,0.0,1.0
SBUX,2021-04-06 00:00:00+00:00,113.15,113.82,111.095,111.38,6745242,108.6341910314,109.277451376,106.6612059446,106.9348316136,6745242,0.0,1.0
SBUX,2021-04-07 00:00:00+00:00,113.19,113.76,112.65,112.91,5629622,108.6725946341,109.219845972,108.1541459981,108.4037694154,5629622,0.0,1.0
SBUX,2021-04-08 00:00:00+00:00,113.04,113.96,112.6799,113.65,5011290,108.5285811241,109.4118639853,108.1828526911,109.1142360647,5011290,0.0,1.0
SBUX,2021-04-09 00:00:00+00:00,113.18,113.27,111.97,112.91,4114258,108.6629937334,108.7494018394,107.5012847529,108.4037694154,4114258,0.0,1.0
SBUX,2021-04-12 00:00:00+00:00,113.81,113.89,112.77,113.02,4707805,109.2678504753,109.3446576807,108.2693568061,108.5093793228,4707805,0.0,1.0
SBUX,2021-04-13 00:00:00+00:00,115.36,115.6,113.682,113.78,4607384,110.7559900785,110.9864116945,109.1449589468,109.2390477733,4607384,0.0,1.0
SBUX,2021-04-14 00:00:00+00:00,115.16,116.235,114.72,115.22,3994551,110.5639720652,111.5960688867,110.1415324359,110.6215774692,3994551,0.0,1.0
SBUX,2021-04-15 00:00:00+00:00,116.66,116.89,114.78,115.1,5079094,112.004107165,112.2249278803,110.1991378399,110.5063666612,5079094,0.0,1.0
SBUX,2021-04-16 00:00:00+00:00,118.34,118.5,116.94,117.82,5777860,113.6170584769,113.7706728875,112.2729323837,113.1178116422,5777860,0.0,1.0
SBUX,2021-04-19 00:00:00+00:00,117.6,118.98,117.04,118.17,4889684,112.9065918276,114.2315161195,112.3689413903,113.4538431655,4889684,0.0,1.0
SBUX,2021-04-20 00:00:00+00:00,116.27,117.2594,115.35,116.96,5662376,111.6296720391,112.5795851509,110.7463891778,112.292134185,5662376,0.0,1.0
SBUX,2021-04-21 00:00:00+00:00,116.74,117.26,115.86,116.09,4397440,112.0809143704,112.580161205,111.2360351118,111.4568558271,4397440,0.0,1.0
SBUX,2021-04-22 00:00:00+00:00,115.92,116.88,115.225,116.8684,5745110,111.2936405158,112.2153269797,110.6263779195,112.2041899349,5745110,0.0,1.0
SBUX,2021-04-23 00:00:00+00:00,117.56,117.98,115.84,116.02,4559282,112.8681882249,113.2714260529,111.2168333105,111.3896495224,4559282,0.0,1.0
SBUX,2021-04-26 00:00:00+00:00,115.92,117.25,115.06,116.95,5924931,111.2936405158,112.5705603043,110.4679630585,112.2825332843,5924931,0.0,1.0
SBUX,2021-04-27 00:00:00+00:00,116.15,116.3899,115.27,115.67,7260927,111.5144612311,111.7447868381,110.6695819725,111.0536179991,7260927,0.0,1.0
SBUX,2021-04-28 00:00:00+00:00,112.4,114.1499,111.61,113.44,14793493,107.9141234815,109.594185089,107.1556523289,108.9126171507,14793493,0.0,1.0
SBUX,2021-04-29 00:00:00+00:00,114.63,115.1499,112.76,113.21,8936555,110.0551243299,110.5542751555,108.2597559054,108.6917964354,8936555,0.0,1.0
SBUX,2021-04-30 00:00:00+00:00,114.49,114.95,113.49,114.0,6478714,109.9207117206,110.3623531512,108.960621654,109.450267588,6478714,0.0,1.0
SBUX,2021-05-03 00:00:00+00:00,115.72,116.74,115.13,115.18,5049806,111.1016225025,112.0809143704,110.5351693632,110.5831738665,5049806,0.0,1.0
SBUX,2021-05-04 00:00:00+00:00,114.11,115.4,113.535,115.15,6265098,109.5558774953,110.7943936812,109.003825707,110.5543711645,6265098,0.0,1.0
SBUX,2021-05-05 00:00:00+00:00,113.48,114.88,113.16,114.21,4677689,108.9510207534,110.2951468466,108.6437919321,109.651886502,4677689,0.0,1.0
SBUX,2021-05-06 00:00:00+00:00,114.74,114.81,113.1,113.65,4113286,110.1607342372,110.2279405419,108.5861865281,109.1142360647,4113286,0.0,1.0
SBUX,2021-05-07 00:00:00+00:00,114.34,115.84,114.24,115.11,4867501,109.7766982106,111.2168333105,109.680689204,110.5159675619,4867501,0.0,1.0
SBUX,2021-05-10 00:00:00+00:00,114.3,116.085,114.21,114.57,5759483,109.738294608,111.4520553768,109.651886502,109.9975189259,5759483,0.0,1.0
SBUX,2021-05-11 00:00:00+00:00,113.55,113.69,112.17,113.32,7775369,109.018227058,109.1526396674,107.6933027662,108.7974063427,7775369,0.0,1.0
SBUX,2021-05-12 00:00:00+00:00,109.79,112.39,109.56,111.87,7965263,105.8403289377,108.3467945105,105.618603137,107.845501396,7965263,0.45,1.0
SBUX,2021-05-13 00:00:00+00:00,110.49,111.18,109.155,110.16,7999752,106.5151465919,107.1803239939,105.2281729228,106.1970182692,7999752,0.0,1.0
SBUX,2021-05-14 00:00:00+00:00,111.2,111.59,110.25,111.01,6836260,107.1996044983,107.5755743343,106.2837805391,107.0164397065,6836260,0.0,1.0
SBUX,2021-05-17 00:00:00+00:00,110.98,111.27,109.83,111.22,4521204,106.9875189499,107.2670862638,105.8788899465,107.2188850028,4521204,0.0,1.0
SBUX,2021-05-18 00:00:00+00:00,111.07,112.21,111.01,111.37,5177382,107.0742812197,108.1732699709,107.0164397065,107.3634887858,5177382,0.0,1.0
SBUX,2021-05-19 00:00:00+00:00,109.67,109.94,108.88,109.6,5997454,105.7246459113,105.9849327208,104.9630659872,105.6571641459,5997454,0.0,1.0
SBUX,2021-05-20 00:00:00+00:00,111.41,111.69,109.87,109.98,5345545,107.4020497946,107.6719768563,105.9174509553,106.0234937296,5345545,0.0,1.0
SBUX,2021-05-21 00:00:00+00:00,110.92,112.22,110.57,111.63,5146620,106.9296774367,108.1829102231,106.5922686096,107.6141353431,5146620,0.0,1.0
SBUX,2021-05-24 00:00:00+00:00,112.52,113.03,111.52,111.798,5436295,108.4721177892,108.9637706515,107.5080925688,107.7760915801,5436295,0.0,1.0
SBUX,2021-05-25 00:00:00+00:00,112.63,113.15,112.18,112.9152,5391837,108.5781605634,109.079453678,108.1443492143,108.8531005562,5391837,0.0,1.0
SBUX,2021-05-26 00:00:00+00:00,112.85,113.866,112.63,113.295,3841607,108.7902461119,109.7696957357,108.5781605634,109.2192373349,3841607,0.0,1.0
SBUX,2021-05-27 00:00:00+00:00,113.51,114.09,112.755,113.47,7378437,109.4265027573,109.985637385,108.6986637159,109.3879417485,7378437,0.0,1.0
SBUX,2021-05-28 00:00:00+00:00,113.88,114.35,113.05,114.35,4239973,109.7831920888,110.2362839423,108.9830511559,110.2362839423,4239973,0.0,1.0
SBUX,2021-06-01 00:00:00+00:00,113.34,114.6237,113.1,114.558,4306926,109.2626184698,110.5001376451,109.0312524169,110.4368011881,4306926,0.0,1.0
SBUX,2021-06-02 00:00:00+00:00,113.0,113.71,112.745,113.71,5044970,108.9348498949,109.6193078013,108.6890234637,109.6193078013,5044970,0.0,1.0
SBUX,2021-06-03 00:00:00+00:00,111.12,112.24,110.15,112.01,5723894,107.1224824807,108.2021907275,106.187378017,107.9804649268,5723894,0.0,1.0
SBUX,2021-06-04 00:00:00+00:00,111.99,112.065,111.05,111.62,4477543,107.9611844224,108.0334863139,107.0550007153,107.6044950909,4477543,0.0,1.0
SBUX,2021-06-07 00:00:00+00:00,111.33,112.2768,110.99,111.98,4009023,107.324927777,108.2376668556,106.9971592021,107.9515441702,4009023,0.0,1.0
SBUX,2021-06-08 00:00:00+00:00,111.52,111.99,110.86,111.38,4669852,107.5080925688,107.9611844224,106.8718359234,107.373129038,4669852,0.0,1.0
SBUX,2021-06-09 00:00:00+00:00,111.39,112.19,111.33,111.7358,3669725,107.3827692902,108.1539894665,107.324927777,107.7161292114,3669725,0.0,1.0
SBUX,2021-06-10 00:00:00+00:00,112.21,112.43,111.4422,111.8,3833190,108.1732699709,108.3853555193,107.4330914067,107.7780196305,3833190,0.0,1.0
SBUX,2021-06-11 00:00:00+00:00,112.56,112.83,112.185,112.28,3231182,108.510678798,108.7709656075,108.1491693404,108.2407517363,3231182,0.0,1.0
SBUX,2021-06-14 00:00:00+00:00,112.45,113.225,111.5,112.78,4222383,108.4046360237,109.1517555695,107.4888120644,108.7227643464,4222383,0.0,1.0
SBUX,2021-06-15 00:00:00+00:00,111.89,112.5,111.56,112.46,3487317,107.8647819004,108.4528372848,107.5466535777,108.4142762759,3487317,0.0,1.0
SBUX,2021-06-16 00:00:00+00:00,111.36,112.57,110.2,112.42,4427018,107.3538485336,108.5203190502,106.235579278,108.3757152671,4427018,0.0,1.0
SBUX,2021-06-17 00:00:00+00:00,111.39,111.945,110.71,111.0,4008537,107.3827692902,107.9178032875,106.7272321404,107.0067994543,4008537,0.0,1.0
SBUX,2021-06-18 00:00:00+00:00,109.7,110.75,109.2615,110.74,7024352,105.7535666679,106.7657931492,105.3308416088,106.756152897,7024352,0.0,1.0
SBUX,2021-06-21 00:00:00+00:00,110.97,111.37,109.68,110.0,5628664,106.9778786977,107.3634887858,105.7342861635,106.042774234,5628664,0.0,1.0
SBUX,2021-06-22 00:00:00+00:00,111.85,112.26,110.6,111.07,3583547,107.8262208915,108.2214712319,106.6211893662,107.0742812197,3583547,0.0,1.0
SBUX,2021-06-23 00:00:00+00:00,111.56,111.97,111.14,111.275,3552086,107.5466535777,107.941903918,107.1417629851,107.2719063899,3552086,0.0,1.0
SBUX,2021-06-24 00:00:00+00:00,111.99,112.91,111.78,111.78,3840030,107.9611844224,108.8480876251,107.7587391261,107.7587391261,3840030,0.0,1.0
SBUX,2021-06-25 00:00:00+00:00,113.04,113.22,112.22,112.75,12171215,108.9734109037,109.1469354434,108.1829102231,108.6938435898,12171215,0.0,1.0
SBUX,2021-06-28 00:00:00+00:00,112.24,113.05,111.445,112.93,4546564,108.2021907275,108.9830511559,107.4357906773,108.8673681295,4546564,0.0,1.0
SBUX,2021-06-29 00:00:00+00:00,112.27,112.69,111.53,112.07,3789517,108.2311114841,108.6360020766,107.5177328211,108.03830644,3789517,0.0,1.0
SBUX,2021-06-30 00:00:00+00:00,111.81,112.59,111.27,112.34,6759115,107.7876598827,108.5395995546,107.2670862638,108.2985932495,6759115,0.0,1.0
SBUX,2021-07-01 00:00:00+00:00,113.41,113.49,111.81,111.95,4810618,109.3301002352,109.4072222529,107.7876598827,107.9226234136,4810618,0.0,1.0
SBUX,2021-07-02 00:00:00+00:00,114.97,115.3,113.71,113.97,4723386,110.8339795789,111.1521079016,109.6193078013,109.8699543586,4723386,0.0,1.0
SBUX,2021-07-06 00:00:00+00:00,115.73,115.85,114.32,115.08,5294660,111.5666387463,111.6823217728,110.2073631857,110.9400223531,5294660,0.0,1.0
SBUX,2021-07-07 00:00:00+00:00,117.14,117.77,115.65,115.88,5382304,112.925914307,113.5332501958,111.4895167287,111.7112425294,5382304,0.0,1.0
SBUX,2021-07-08 00:00:00+00:00,115.99,116.76,115.24,115.45,4486121,111.8172853036,112.5595847233,111.0942663884,111.2967116847,4486121,0.0,1.0
SBUX,2021-07-09 00:00:00+00:00,117.47,117.7375,116.0,116.06,3533636,113.2440426297,113.5019193761,111.8269255558,111.884767069,3533636,0.0,1.0
SBUX,2021-07-12 00:00:00+00:00,118.46,118.775,117.39,117.75,5683576,114.1984275978,114.5020955422,113.1669206121,113.5139696914,5683576,0.0,1.0
SBUX,2021-07-13 00:00:00+00:00,119.55,119.99,118.45,118.54,5529344,115.2492150879,115.6733861849,114.1887873456,114.2755496154,5529344,0.0,1.0
SBUX,2021-07-14 00:00:00+00:00,119.8,120.825,119.68,119.94,5701765,115.490221393,116.4783472438,115.3745383666,115.6251849238,5701765,0.0,1.0
SBUX,2021-07-15 00:00:00+00:00,118.97,119.5795,118.18,119.29,6467481,114.6900804601,115.2776538319,113.9285005361,114.9985685306,6467481,0.0,1.0
SBUX,2021-07-16 00:00:00+00:00,118.73,120.48,118.5,119.675,5024843,114.4587144073,116.1457585428,114.2369886066,115.3697182405,5024843,0.0,1.0
SBUX,2021-07-19 00:00:00+00:00,115.32,117.55,114.33,117.54,7731263,111.171388406,113.3211646473,110.2170034379,113.3115243951,7731263,0.0,1.0
SBUX,2021-07-20 00:00:00+00:00,117.42,118.0696,115.33,115.63,5118174,113.1958413687,113.8220721518,111.1810286582,111.4702362243,5118174,0.0,1.0
SBUX,2021-07-21 00:00:00+00:00,119.27,119.65,117.48,117.54,4377463,114.9792880262,115.34561761,113.2536828819,113.3115243951,4377463,0.0,1.0
SBUX,2021-07-22 00:00:00+00:00,122.63,122.92,119.07,119.34,7172344,118.2184127665,118.4979800804,114.7864829822,115.0467697917,7172344,0.0,1.0
SBUX,2021-07-23 00:00:00+00:00,125.97,126.32,123.92,124.55,7934201,121.4382570023,121.7756658294,119.4620053007,120.0693411895,7934201,0.0,1.0
SBUX,2021-07-26 00:00:00+00:00,126.06,126.1,124.2501,125.74,4827462,121.5250192721,121.563580281,119.7802300259,121.2165312016,4827462,0.0,1.0
SBUX,2021-07-27 00:00:00+00:00,126.03,126.16,124.81,126.08,6110914,121.4960985155,121.6214217942,120.3199877468,121.5442997765,6110914,0.0,1.0
SBUX,2021-07-28 00:00:00+00:00,122.41,123.33,121.39,122.555,11747044,118.006327218,118.8932304207,117.0230214933,118.146110875,11747044,0.0,1.0
SBUX,2021-07-29 00:00:00+00:00,122.38,123.47,122.14,122.93,6282165,117.9774064614,119.0281939515,117.7460404085,118.5076203326,6282165,0.0,1.0
SBUX,2021-07-30 00:00:00+00:00,121.43,122.98,121.1,122.19,5712315,117.0615825021,118.5558215936,116.7434541794,117.7942416695,5712315,0.0,1.0
SBUX,2021-08-02 00:00:00+00:00,120.37,122.98,120.065,122.0265,5996786,116.0397157686,118.5558215936,115.7456880764,117.636623546,5996786,0.0,1.0
SBUX,2021-08-03 00:00:00+00:00,119.13,120.75,117.5201,120.57,6030518,114.8443244954,116.4060453523,113.2923402932,116.2325208126,6030518,0.0,1.0
SBUX,2021-08-04 00:00:00+00:00,118.25,119.21,117.57,119.13,6675845,113.9959823015,114.921446513,113.3404451517,114.8443244954,6675845,0.0,1.0
SBUX,2021-08-05 00:00:00+00:00,119.03,119.09,118.11,118.72,4281905,114.7479219734,114.8057634866,113.8610187707,114.4490741551,4281905,0.0,1.0
SBUX,2021-08-06 00:00:00+00:00,119.05,119.21,118.08,119.14,6832572,114.7672024778,114.921446513,113.8320980141,114.8539647476,6832572,0.0,1.0
SBUX,2021-08-09 00:00:00+00:00,117.94,119.02,117.75,118.99,4557888,113.6971344832,114.7382817212,113.5139696914,114.7093609646,4557888,0.0,1.0
SBUX,2021-08-10 00:00:00+00:00,116.39,118.5,115.98,118.39,9839675,112.2028953918,114.2369886066,111.8076450514,114.1309458324,9839675,0.0,1.0
SBUX,2021-08-11 00:00:00+00:00,116.5,117.285,115.9,116.34,6472318,112.7427495151,113.5024324196,112.1621001614,112.5879096875,6472318,0.45,1.0
SBUX,2021-08-12 00:00:00+00:00,115.75,116.78,115.51,116.41,4358487,112.016937823,113.0137192135,111.7846780815,112.6556521121,4358487,0.0,1.0
SBUX,2021-08-13 00:00:00+00:00,116.76,116.83,115.4,115.94,4357052,112.9943642351,113.0621066597,111.6782257,112.2008101183,4357052,0.0,1.0
SBUX,2021-08-16 00:00:00+00:00,117.54,117.73,116.41,116.6932,5976599,113.7492083949,113.9330806903,112.6556521121,112.929718607,5976599,0.0,1.0
SBUX,2021-08-17 00:00:00+00:00,116.57,116.94,115.56,116.62,4719788,112.8104919397,113.1685590412,111.8330655276,112.8588793859,4719788,0.0,1.0
SBUX,2021-08-18 00:00:00+00:00,115.68,116.735,115.6,116.28,4520484,111.9491953984,112.970170512,111.8717754845,112.5298447521,4520484,0.0,1.0
SBUX,2021-08-19 00:00:00+00:00,114.32,115.0689,113.61,114.51,5317417,110.6330568633,111.3578040316,109.945955128,110.8169291586,5317417,0.0,1.0
SBUX,2021-08-20 00:00:00+00:00,114.63,115.0,113.66,113.98,3486323,110.9330590293,111.2911261308,109.9943425742,110.3040222295,3486323,0.0,1.0
SBUX,2021-08-23 00:00:00+00:00,115.15,115.46,114.71,114.71,4235113,111.4362884692,111.7362906353,111.0104789432,111.0104789432,4235113,0.0,1.0
SBUX,2021-08-24 00:00:00+00:00,115.08,115.85,114.94,115.39,3447343,111.3685460446,112.1137127153,111.2330611954,111.6685482107,3447343,0.0,1.0
SBUX,2021-08-25 00:00:00+00:00,115.57,115.99,115.0,115.59,3881496,111.8427430168,112.2491975645,111.2911261308,111.8620979953,3881496,0.0,1.0
SBUX,2021-08-26 00:00:00+00:00,114.32,115.77,113.86,115.62,5188196,110.6330568633,112.0362928014,110.1878923587,111.891130463,5188196,0.0,1.0
SBUX,2021-08-27 00:00:00+00:00,115.12,115.39,114.18,114.605,4204688,111.4072560016,111.6685482107,110.4975720141,110.9088653063,4204688,0.0,1.0
SBUX,2021-08-30 00:00:00+00:00,115.61,115.82,114.63,115.61,3078210,111.8814529738,112.0846802476,110.9330590293,111.8814529738,3078210,0.0,1.0
